Yorum,Puan,Tarih,Yıl,Ay
Sürekli reklam çıkıyor rahatsız edici bir yıldız bile çok,1,2024-07-27 20:04:28,2024,7
Reklamda hiçbir şeye basmamama ramen kendi kendine yüklendi. Boşu boşuna insana MB harcattı!!! Gerçekten berbat!!!,1,2024-07-27 18:26:30,2024,7
Paye yemek kartımı kesinlikle kullanamıyorum. Hesap blokesi için Turkcell bayiye gitmek gerekio onlarda paycell ekranları bizde yok Dio. On saat giriş yapamadım. Mim de hiçbir şekilde yonlendirmiyor. Şifrenizle girin dio. Kütahya'da Şok markete her gittiğimde sürekli rezil oluyorum her işlem mi başarısız olur her işlem başarısız oluyor. Yok ödeme çıkıyor yok sadece gıda poşet olmasın vb... Alinan her ürüne tek tek bakmamiza rağmen yinede farklı ödeme tutarı cikartio işlem iade ediliyor.,1,2024-07-27 15:01:22,2024,7
Eskiden paycell'den banka hesabına para transferi oluyordu. Artık yok. Acil paraya ihtiyacım olduğunda paycell' den çekerdim. Bunu düzeltilmesini isterim.,1,2024-07-26 22:05:16,2024,7
"Çok güzel, içinde tüm ödeme yöntemleri barındıran bir app olmuş. Ellerinize emeğinize sağlık",5,2024-07-26 21:56:06,2024,7
Uygulama bence iyi ama o rda ki sala topla çok gereksiz orada enaz 500 puan olaca k bari dadı olsun,5,2024-07-26 21:51:47,2024,7
Rezil bir uygulama. Satın almalar da artık SMS kodu gelmiyor. Resmen kullanamıyorum. Muhatap da yok. Müşteri Hizmetleri bununla ilgili şikayet oluşturmuyor. Sms gittigini bile göremiyor. Rezillik.,1,2024-07-26 20:13:58,2024,7
Paycell da bana 1000TL kredi vermiyor neden acaba hahahahahahaha 🤣,1,2024-07-26 19:39:11,2024,7
Uygulamadaki sorun puan satın alamıyorum,1,2024-07-26 14:54:28,2024,7
şifre sifirlama yapiyorum 4 haneli kodu giriyom sonra paycel sifresi istiyor bastaki ile ayni zaten sifre bilsem niye yeni sifre istiyim cok sacma bir sifremi unuttum butonu eklemissiniz,1,2024-07-26 07:28:40,2024,7
kaç gündür doğrulama kodu gelmiyor sebebi nedir?,1,2024-07-26 01:58:48,2024,7
Hiç bir işe yaramıyor e postami unuttum yenilemek için çağrı merkezini arıyorum olmuyor durduk yere hesabımı donduruyorlat ugrastiriyolar 1yildiza bile değmez puanlarının hepside gitti zaten,1,2024-07-25 20:05:38,2024,7
Hiçbir sorun yaşamadım çok çok iyi hatta harcama başina 2 puan veriyor ve puanla indirim çeki veya internet kazanabiliyorsunuz,5,2024-07-25 17:51:13,2024,7
Paycel kartıma faturama yansıtarak para yükleyemiyorum saçmalık hiç memnun degilim,1,2024-07-25 16:44:00,2024,7
paycell uygulamasına girin gunluk 1GB hediye kazanin diye Turkcell den sms geldi yaptım hicbirsey olmadi dunyanin en kötü uygulamasi boyle uygulamam olacağına+5 santim olsun daha iyi,1,2024-07-25 16:02:36,2024,7
ben beğenmedim ama herkese tavsiye ben bişey kampanya basmadan bana kredi falan dedi ben pişmanlık yaşıyorum ve bu uygulamadan engelliyoruz,1,2024-07-25 15:59:31,2024,7
Hiç bir bilgilendirme yapmadan limit artırıp limit düşürüyorlar çok saçma sistemleri mevcut bu konuda da hiçbir yardım alamiyorsun sadece sistem otomatik yeniliyor diye oyalama yapıyorlar,1,2024-07-25 15:41:18,2024,7
Uygulamadan ödeme yapmak imkansız . Nerden bulaştım turkcell e başıma bela oldu . Kredi günü geçti . İşleminizi şuanda gerçekleştiremiyoruz yazıyor . Günlerdir deniyorum . Sakın bulaşmayın ...,1,2024-07-25 12:41:27,2024,7
Müthiş,5,2024-07-25 12:34:47,2024,7
Pays4l kullanıyorum kullanımı kolay güzel bir uygulama,5,2024-07-25 06:58:56,2024,7
1250 tl olan limitimi 200 tl ye düşürdüler. Fatura ödeme düzeni falan filan diye bahane uyduruyorlar. Hiç alakası bile yok ödemelerim düzenli olarak yapılıyor. Ama nedense keyiflerine göre düşürüyorlar. Aklı olan uzak dursun bunlardan.,1,2024-07-25 04:48:21,2024,7
Nakit çekime kapanması biz müşteriler için hiç iyi olmadı lütfen nakit çekimi açın artık,3,2024-07-25 00:29:36,2024,7
Güzel,5,2024-07-24 23:30:42,2024,7
Hesabı dogrulatmak için Tim merkezine gittim hesap doğrulandı dedi ama doğrulanmamis,1,2024-07-24 21:11:49,2024,7
Hep sana topla 100 puan veriyo yenileyin puanları yükseltin artık,5,2024-07-24 20:41:51,2024,7
Off,5,2024-07-24 19:55:46,2024,7
Çok iyi,5,2024-07-24 18:33:01,2024,7
Sıkıntı yok :),5,2024-07-24 14:45:19,2024,7
"Paycell kartım artık hesabımda görünmüyor. Kart ekle diyorum hata veriyor. Müşteri hizmetlerini arıyorum bağlanmak için paycell şifreni tuşla diyor ama tuşlama yapınca hatalı şifre diyor. Edit: kartım tekrar hesabımda göründü, hiçbir işlem yapmadım ama bu durum canımı sıktı...",1,2024-07-24 14:24:09,2024,7
Neden uygulamaya giris yapilamiyor,1,2024-07-24 14:14:45,2024,7
Z telefon.,1,2024-07-24 14:10:09,2024,7
Uygulamadan şifre olusturdugum halde yanlış diyerek bloke diyor uygulamaya giremiyorum,1,2024-07-24 10:57:49,2024,7
Hediye alma sınırsız olsa eskisi gibi bide puan zor kasılıyor bide 1 kişi 10000 puan almalı 1000 değil 30 günde,3,2024-07-24 10:08:23,2024,7
Sifreyi unuttum diyorum lutfen sifre giriniz diyor zaten sifreyi bilsem niye sifremi unuttuma basayim ben daha once bu kadar mantiktan uzak bi sistem gormedim,1,2024-07-24 00:45:16,2024,7
Bir yıldız bile fazla. Paycell puqnlarimi kullanamıyorum. Sacmaladiniz iyice,1,2024-07-23 23:08:45,2024,7
Şuan paycell puan yerine ulaşılamıyor kazandığım puanım süresi dolmadan kullanmak istiyorum ama işleminizi gerçekleştiremiyoruz diyor puan yerini hemen duzeltin geç olmadan yoksa telafi yapmazsınız anca siz yemeyi seversiniz,2,2024-07-23 22:30:22,2024,7
Payselde oyun oynadım paun aldım internet için ama puanlarım görünmüyor. Neden acaba,5,2024-07-23 21:47:09,2024,7
Temmuz ayı ıtıbarı ile AKTİF durumda olması gereken 400 tl lik limitim yok numaraya yansıtılan limit de gözükmüyor. Arayıp konuşuyorum temsilci ile net cevap verilemiyor. Hangi fatura eksik yada yanlış açıklama Hayır öyle önemli bir şey degil benim hayatım da ama olası bir durumda Akpil icin kurtarıcı . Lütfen dönüs 😔😔😔😔😔,1,2024-07-23 21:41:46,2024,7
Mükemmel bir uygulama,5,2024-07-23 21:10:06,2024,7
Ne para yükleyebiliyorum nede kartımdaki parayı başka bir karta aktarabiliyorum,1,2024-07-23 18:39:04,2024,7
Çöp bir uygulama hiç bir işe yaramıyor,1,2024-07-23 13:09:41,2024,7
Sacmalik uygulamasi sallamasyon operotor,1,2024-07-23 05:23:04,2024,7
Giriş yapamıyorum şifre unuttum,1,2024-07-23 04:07:27,2024,7
Yorum en ustte gozuksun diye 5 yildiz verdim paycell uzerinden farkli firmalar abonelik baslatmislar lutfen faturalarinizi kontrol edin yarin farkli kurimlarada sikayette bulunacagim,5,2024-07-22 21:02:59,2024,7
En üste görünsün diye 5yildiz verdim Bedava peynir fare kapaninda olur Ve bu şebeke de bir oslem yaparken arkasından ne gelir diye düşünün dün paysel de bulunan bakiye sıfır olmuş Etmecegi eşeğe ot verilmiyor,5,2024-07-22 19:48:45,2024,7
Ben bu kadar saçma bir müşteri hizmetleri görmüyorum uygulamayı indirdim hiçbir şifrem gelmedi ve şifrem bloke oldu,1,2024-07-22 18:55:35,2024,7
Ben 2 yıldır giremiyorum uygulamaya sifreyi yenileyemiyorum,1,2024-07-22 16:01:26,2024,7
Fast yoluyla hesabıma gelen para hesabıma yansımadı,1,2024-07-22 12:58:48,2024,7
benim numaramda tek hediylerin hepsi tükenmiş lütfen sorun düzelsin,1,2024-07-22 12:08:42,2024,7
"PayselleBen defalarca iptal ettirdim, halen soygunculuk yapıyorsunuz,Nalet olsun, Aldığınız para Haram olsun.ilgili Tüm aboneliklerimin kapatılmasını istiyorum,Fakat para koparmak için kapatmıyorlar.",1,2024-07-22 09:42:05,2024,7
Bir yıldız dahi bu uygulama için fazla o kadar berbat para transfer ederken olsun her türlü konuda çok zorluyor kesinlikle tavsiye etmem rezalet bir uygulama diğer uygulamar kendini günden güne geliştiriyorken Turkcell günden güne daha da rezalet bir duruma düşürüyor kendini,1,2024-07-21 20:04:40,2024,7
Güzelmiş baba,5,2024-07-21 18:50:18,2024,7
Hesabıma para transferi yapılmasına rağmen para hiçbir şekilde hesabımda görünmüyor. Lütfen yardımcı olun böyle olmaz ya...,1,2024-07-21 18:45:40,2024,7
Paycell uygulaması eskiden çok güzeldi şuan paycell den hiçbir banka hesabına para gönderimi yapılmıyor ve hesaba para yüklerken çok kesinti yapıyor bu yüzden uygulamayı silmek zorunda kalacam.,1,2024-07-21 17:29:25,2024,7
😍😍😍😍,5,2024-07-21 16:13:46,2024,7
öne çıksın diye 5 yıldız veriyorum harcama yapmama rağmen tam 3 bin TL para verdim allah belanızı versin inşallah,5,2024-07-20 20:11:18,2024,7
Alsat yapamıyorum iki gündür zararım baya var neden duzelmiyor,1,2024-07-20 16:04:33,2024,7
Birinden 3800 TL gönderildi o para daha 3 4 saat gelmedi,5,2024-07-20 14:31:14,2024,7
Netflix %50 indirim diye duyuru yapıyor ancak şartları okuyunca 59.99 a kadar diyor. En ucuz üyeliği bile seçseniz (149.99) %40 indirim oluyor. Resmen sahtekarlık.,1,2024-07-20 10:27:49,2024,7
kartımda 500 tl vardı bugün baktım kartım silinmiş eklemeye çalıştığımda hata veriyor düzeltirseniz sevinirim Düzenleme:Kartlarım geri döndü paramda kartta,5,2024-07-20 10:23:59,2024,7
Çok yerinde bir uygulama. Ama daha esnek olabilir.,5,2024-07-20 09:26:08,2024,7
Ben neden iban ile para gönderemiyorum,2,2024-07-20 07:48:38,2024,7
Parolayi unuttum paysele giremiyorum,5,2024-07-20 00:57:38,2024,7
Uygulamam kartimi kendi jendine silmiş simdi de bi sorun olştu deyip uyari veriyor yani cok sacma,2,2024-07-19 22:53:09,2024,7
Sifreyi bi kere unuttunuzmu birdaha giremiyorsunuz cozulene kadar 1,1,2024-07-19 22:48:49,2024,7
Hesabım aniden kapandı geri açına tıklayınca açılmıyor lütfen yardım edn,2,2024-07-19 22:42:20,2024,7
uygulamada ciddi sorun var su anda,1,2024-07-19 20:44:58,2024,7
Çok güzel,5,2024-07-19 20:01:51,2024,7
Ben kartimi&hesabimi kapatmadigim halde kapattiniz diyor anlamadim bu uygulumadan ben,1,2024-07-19 17:16:20,2024,7
Ya kardeşim hem aylık para çekiyo hem hesabı kapatıp açmama izin vermiyor bu uygulamayı yapanın Allah belasını versin,1,2024-07-19 16:35:10,2024,7
Bu sabahtan itibaren paycell hesabimdaki bakiyeyi sıfırlamış ve kayıtlı paycell kartimi hesabimdan silmiş bulunmaktadir nedeni ise kendi bünyelerinde oluşan bir teknik sorun size tavsiyem bu aralar sakın paycell ile bir işlem yapmayın zorda kalırsınız.,1,2024-07-19 16:25:48,2024,7
150 TL limit veriyor lar ben size 500 TL vereyim mesaj atmayın mesajlarınızi silmekten bıktım,1,2024-07-19 15:54:40,2024,7
"Teşekkür ederiz. Harika bir uygulama,çok işimize yarıyor:)👍",5,2024-07-19 15:34:26,2024,7
Guzel,5,2024-07-19 14:44:04,2024,7
Uygulama berbat bu uygulamaya yaklaşık 70 bin TL koydum şimdi birden kartlarımın hepsi iptal edilmiş 500 TL vardı kartımda şimdi paraya ulaşamıyorum paycell ekibinin bu sorunu çözmesini bekliyorum,1,2024-07-19 14:37:34,2024,7
Beğenerek kullanıyorum,5,2024-07-19 13:51:25,2024,7
Çok iyi,5,2024-07-19 13:44:21,2024,7
1 yıldız bile çok tamamen kendi paranızla rezil oluyorsunuz. Sürekli ve yüksek komisyon kesiliyor. Aksaklık yaşandığı zaman bile müşteri hizmetleri ile görüşmek için dakikalarca bekliyorsunuz ama hiç bir çözüme ulaşamıyorsunuz. Sanal kartım içindeki bakiye ile silinmiş alışveriş yapmak için yüklemiştim ama maalesef ürünü alamadım sorunun çözülmesi uzun sürdüğü gibi mağduriyetimin giderilmesi herhangi bir girişim yapılmadı. Sakın indirip bulaşmayın.,1,2024-07-19 13:26:34,2024,7
BERBAT,1,2024-07-19 13:14:26,2024,7
1 gün önce kartım calisiyodu bugün bir sipariş vericektim sorun yaşandı yazdaı paycell girdimde paranin goruktü yerde kart ekleyin yazıyordu olan parama oldu alım veya kulanim demeyin paraların giti bidaha kullanırsam 2 olsun paramı vermezler büyük ihtimal,1,2024-07-19 12:36:09,2024,7
Bugün uygulamaya bı baktım paycell sanalnkartaki param yok hata kart yok ap kartima ne oldu icndeki paraya ne oldu ap ben kime soyliyim şimdi bu durumu para geri gelcekmi gelmicekmi hiç bişey bilmiyorum,1,2024-07-19 12:23:23,2024,7
Süper,5,2024-07-19 11:50:31,2024,7
Öne çıksın diye 5 yıldız verdim Benim sanal kartım olmasına rağmen sanal kart oluşturun hatası veriyor,5,2024-07-19 11:20:41,2024,7
Çok kötü pişmanım markette alışveriş yapıyorum ödemeyi paycell kart ile yapıcam error veriyor rezil oluyorum müşteri hizmetlerini arıyorum genel bi hata var düzeltilecek deniliyor. Gidin banka hesabı kullanın bu resmen sorumsuzluk.,1,2024-07-19 11:18:56,2024,7
Ben kartımı kullanıyordum sorunsuz sonra birden kart bilgileri paycell uygulamasından silindi ve kartı tekrara uygulaamya yansıtamıyorum lütfen yardımcı olun,3,2024-07-19 10:23:10,2024,7
Hesabimin içinde para vardi hesap kapatıldı diyor neden kapattinz aceba param nere gitti,2,2024-07-19 10:14:35,2024,7
Güncelleme gelmiş ama bir türlü gu cellrmefi,4,2024-07-19 10:08:38,2024,7
Ya abi 3 yıldır kullandığım paycel hesabım şifre doğru olmasına rağmen bloke oluyor vede çok mağdur bırakılıyorum lütfen düzeltin bu parola doğrulama sorununu,1,2024-07-18 21:24:13,2024,7
"Para yüklemek istiyorum 3D doğrulama ekranı donuyor, bembeyaz ekran kalıyor ve doğrulamayı yapamıyorum.Bu ne biçim bir uygulama.Arkadaşlar kesinlikle tavsiye etmiyorum. Ben de zorunluluktan kullanıyorum.",1,2024-07-18 20:06:57,2024,7
Tamammiyle berbat atmde para yatirmaya çalışıyorim bankaniz izin vermedi diyor karta verdigim 30 lira çöpe gitti onun yerine bir çekirdek alirdim yaziklar olsun almayin aldirtmayin,1,2024-07-18 18:15:32,2024,7
"Uygulamayı açamıyorum. Cihazim Casper VIA G5, ayrıca karta aktarılabilir bakiye'den kesilen işlem ücreti cidden çok fazla atıyorum 500 lira ekliyorsun 60-70 siz aliyorsunuz zaten.",3,2024-07-18 15:00:43,2024,7
Kardeşim ödeme yapamıyorum bu ne,1,2024-07-18 02:07:49,2024,7
Süper,5,2024-07-17 19:36:55,2024,7
"Gördüğüm en saçma, en beceriksiz uygulama olabilir. Müşteri hizmetleri de yardımcı olmuyor, uygulamaya yönlendiriyor. Uygulamada dedikleri şeyi yapmak mümkün değil. Bize ulaşın kısmı işlevsiz. İnsan gibi düzeltsenize şu uygulamayı. Umarım batarsınız bu zihniyeti değiştirmezseniz",1,2024-07-17 13:28:50,2024,7
Veli izin olayi icin sms atıyorum 1 ay sonra geliyor çok kötü,1,2024-07-17 12:50:36,2024,7
Mükemmel bir uygulama tüm kullanıcılara öneriyorum,5,2024-07-17 12:29:32,2024,7
"Paycell programındaki parayı kendi hesabiniza aktariyorsunuz, ama öyle olduğunu sanıyorsunuz ama öyle birşey yok, paycell kendi hesabına aktarıyor ve ATM'den cekemezsiniz anca alışverişlerde kullanabilirsiniz diyor anası satam nasıl kullancaz çok saçma bir durum, paycell den nasıl alış veriş yapılır ki biryerden yada internetdrn birşey almak istersin yok yani çok saçma sapan bir durum. İsteyenler baksın bakiyesini kullanabilen varsa güzel bir iş bklm.",1,2024-07-17 11:51:03,2024,7
Ben bu pacell anlamıyorum daha önceden limit gözüküyordu şimdi limit gözükmüyor kafalarına göre 1 ay limit veriyorlar 1 ay vermiyorlar ya hep limiti verin yada hiç vermeyin 2 ay önce cihaz alma limiti gözüküyordu şimdi oda yok artık faturamı tam zamanında ödüyorum yeter artık buna çözüm bulun kendin kafalarına göre işler yapıyorlar,2,2024-07-17 03:46:26,2024,7
41500 paysel puanım var faydalanamiyorum paylaşılmiyor da uygulama git gide kötüleşiyor,3,2024-07-16 23:13:21,2024,7
👏,5,2024-07-16 20:50:10,2024,7
Çok kötü,1,2024-07-16 12:42:28,2024,7
Teşekkürler ederim iyiki varsınız,5,2024-07-16 11:18:59,2024,7
Güzel bir uygulama herkese tavsiye ediyorum teşekkür ederim,5,2024-07-16 06:09:25,2024,7
Çok kötü,1,2024-07-15 21:10:27,2024,7
Uygulamayı yükledim şifreyi giriyorum açılıyor sonra tekrar atıyor şifreye hep aynı kullanamıyorum bugün sildim yükledim yine aynı bu nasıl çözülür bu şikayetleri yapan birçok insan var yardımcı olurmusunuz.,1,2024-07-15 16:38:35,2024,7
Sim kart değişikliği nedeniyle sim kart blokem var kaldırılmasını istiyorum,1,2024-07-15 09:53:13,2024,7
Güvenlik şifresi 6rakam ama 4 rakam geliyor bende uygulamayı kaldırdım zaman değerli kimsenin zamanını çalmayın,1,2024-07-14 22:13:38,2024,7
kardeşim güya e postaya şifre yenileme gönderiyor...tık uok diğer e postalar geliyor paycell gelmiyor müşteri hizmetleri bıdı bıdı saçma sapan bir uygulama......İnternette dolaşmama engl olan adi kapitalist bir uygulamadır ..bir yıldızı bile haketmeyen bu haymantosların uygulamasını indirmeyin.. UYGULAMA REKLAMLARININ İNATCI OLDUĞU SAYFAYI TERK ETMEDİĞİ 101 kişiye bildirilecek... bunu tüm yakınlarınıza bildirin,1,2024-07-14 17:07:20,2024,7
Bu gerizekalı yeni şifre istiyorum gelmiyor yaa yardimci olun,1,2024-07-13 21:10:44,2024,7
Merhaba öncelikle bugün garanti bankasından Fast ile hesabima 2000 tl para gönderdim bildirim geldi hesabıma yatırldıgına dair ama hala yatırılması lütfen bununla ilgilenin ve geri dönüş yapın...!!!,1,2024-07-13 20:27:40,2024,7
"6 haneli şifreni gir diyor, 4 rakamdan fazla yazılmıyor...ÇÖP",1,2024-07-13 18:16:30,2024,7
Bunlar hırsız,1,2024-07-13 13:11:52,2024,7
Rezalet numarama kod gelmiyor,1,2024-07-13 13:02:38,2024,7
Berbat bir uygulama ha bire şifre d gistirtiyor şifre bloke olunca Turkcell bayiine gidicen diyor ne kartım yanımda telefonum yanımda uygulama yüklü saçma sapan birde alışverişe giseye bir sürü ürünle gidip herkesin önünde paye çalışmıyor diyorlar ya kardeşim bir dene daha önce denedik diyorlar şikayet edilen deyince a çalışıyor yeni gelmiş kaç aydır çalışmıyor su diyorlar 0 size fazla -10000 puan,1,2024-07-13 12:13:00,2024,7
Unuttuğum şifreyi almak için tekrardan aynı şifreyi sormanız ve 850 telefona yönlendirmesi onunda hala unuttuğum şifre ile işlem yapmaya çalışması ve sonra tekrar uygulamaya yönlendirmesi gibi saçma bir yöntem yok unuttuğum şifreyi nasıl yeniliyeceğim allah aşkına bir yol gösterin ama doğru olsun programı yazanlar bezdirdiniz,3,2024-07-13 10:51:05,2024,7
Türkiye'nin olduğu için sonuns kadar destekleyecem papara turan ve paycell,5,2024-07-13 05:57:51,2024,7
Berbat bir uygulama,1,2024-07-12 17:09:58,2024,7
çok güzel 👌👌🤗,5,2024-07-12 16:48:18,2024,7
Hat ımdaki parayı kartıma aktarmaya çalışınca hata verio duruyor.,1,2024-07-12 11:53:32,2024,7
Kart ile fatura ödemesi yapılmıyor,5,2024-07-12 11:33:07,2024,7
Karta bakiyeden 200tl yatırdım faturaya yansıtıp ne internetten alışveriş yapabiliyorum ne otobuse basabiliyorum ne çekebiliyorum şaçma sapan iş yapmışsınız 200tl kaldı kartta saçma,1,2024-07-12 10:57:19,2024,7
Türkcel kadar insanları sömüren başka bir operatör şirketi yok. Paycelde karta aktarılabilir limitte 29 tl işlem ucreti kesiyor bu tamamen soygundur tl aktarma işlemlerinde çok ücret alıyorsunuz işlem ucreti duzeltilmeli aksi takdir de birdaha paycel kullanmıycam,5,2024-07-12 10:37:13,2024,7
Ent çok şükür kima çok şükür yok TT yy v yüksek kalite düşük olur mu diye lbilir i u kkaç gün tatil edildi ve meslek lisesi oldu ki bu neydi o zaman bu neydi i km ye,3,2024-07-12 08:46:29,2024,7
Hsan mi bu,4,2024-07-12 00:44:55,2024,7
Süper,5,2024-07-11 23:37:04,2024,7
Kredi kartından taksitle para yükleme özelliğini getirirseniz daha iyi olur bazı cüzdanlarda var,4,2024-07-11 20:32:21,2024,7
Berbat bir uygulama,1,2024-07-11 11:58:18,2024,7
"Cebinizi fare gibi kemiren, faturanızı öderken kesinti yapan, hatta durduk yere hiçbir bka yaramayan sanal kartınız var diye kesinti yapan berbat bir uygulama. Kesinlikle uzak durun",1,2024-07-11 06:12:05,2024,7
"Her türlü işlemi fatura ödeme, İstanbulkart para yükleme, para gönderme gibi onlarca işlemini yapabiliyorum",5,2024-07-11 05:20:39,2024,7
Yatır işlemleri sürekli karışıyor ve birşeyler ters gitti diyor ve giremiyorum aktarıla bilir bakiyeyi başka karta atamıyorum veya kendi paramı papara gibi yerlere atamıyorum aktarıla bilir bakiyeye kartlar arası tranferde yok benim ne işime yarıyacak yatırım işlemleride sürekli karışıyor,1,2024-07-10 12:41:25,2024,7
İşe yaramaz bir uygulama ya da benim için önemsiz,1,2024-07-09 22:55:22,2024,7
0c hani 500 tl vardı kartta a m k cocuklarına bak ya,1,2024-07-09 22:27:13,2024,7
Kullanması zor,3,2024-07-09 22:25:31,2024,7
hepsiburadadan aldığım karti aktive edebilecegim bir yer yok. musteri hizmetleri de konu hakkinda bilgili degil. yardimci olamiyorlar,1,2024-07-09 21:17:09,2024,7
"Dolandırıcı amaçlı bir çok uygulama için aracılık ediyor, allimobi gibi online yasadışı para toplama şirketlerine de aracılık ediyorsunuz. Sayenizde 229 TL dolandırıldım",1,2024-07-09 15:44:30,2024,7
Uygulamaya girmiyor şifre yazma yeri gidiyor açınca. Madem bi halt ediyorsunuz düzgün yapın. Ya da böyle bi uygulama olmasın,1,2024-07-09 13:38:53,2024,7
Güz l uygulama,5,2024-07-09 08:02:24,2024,7
Kötü uygulama,1,2024-07-08 23:00:22,2024,7
🌹,5,2024-07-08 22:20:16,2024,7
Allah belasını versin çok canımı yaktı sırf yorum için bir yıldızı verdim o bile çok hepsi dolandırıcılık oymuş buymuş almadım halde almışsın abonelik olmuşsun bahanesiyle somuruyorlar insanları yazık ya 😡🤬,1,2024-07-08 16:53:58,2024,7
Gboard panosuna hoş geldiniz. Kopyaladığınız tüm metinler buraya kaydedilecektir.,5,2024-07-08 12:43:10,2024,7
Allah belasını versin bu uygulamanın bu uygulama yüzünden dolandırıldım hiç güvenli bir uygulama değil,1,2024-07-08 07:08:28,2024,7
Para tuzağı resmen,1,2024-07-07 16:46:50,2024,7
20 liraya yaptığım şeyi bana 60 liraya ödettı ben orada 20 liralik alışveriş yaptım 40 lirasi nereden geldi,1,2024-07-07 16:11:54,2024,7
Güzel bazı sıkıntılar var ama düzeldi teşekkür ederim işlem ücreti biraz yüksek onun dışımda güzel,5,2024-07-07 13:56:17,2024,7
Dünyanın en kötü bankacılık sistemi uygulama şifresini unuttum mail atacağız dediler attılar onu bile doğrulaması gerekiyormuş müşteri hizmetlerini arıyoruz zar zor konuşuyoruz en az 8. Aramamda doğru düzgün yanıt verdiler hiçbir şeyi doğru düzgün yapmıyorlar onay için mesaj gönderiyoruz hiçbir şekilde geri dönüş bile yapmıyorlar sıfır yıldız olsa sıfır yıldızı hak edersiniz,1,2024-07-07 09:57:01,2024,7
Arkadaşını davet et kısmında sorun var direkt uygulamadan atıyor,1,2024-07-07 04:43:18,2024,7
Habire içinde bir şey bozuluyor,1,2024-07-07 01:03:56,2024,7
Google den bir işlem yaparken yanlışkla paycell üye gibi bir şey oldu ve iptal edemiyorum da hesapta ki şifremi bloke etmişler hiç bir şey kile işlem yapamıyorum uygulama dan şikayetçiyim 300 küsur bir para istiyor 1 yıldızı bile hak etmiyor,1,2024-07-06 19:34:09,2024,7
"Sıfıra sıfır elde var sıfır,,",1,2024-07-06 16:26:33,2024,7
Paycelle birini davet etmek istediğimizde uygulamadan atıyor. 1 aydır bu sorun devam ediyor ve duzeltmiyorlar,3,2024-07-06 13:15:35,2024,7
Harika,5,2024-07-06 04:48:22,2024,7
O kadar berbat bir sistemki hiç bir satın alma işlemimiz olmadığı halde onay kodu gelmiş kodu girmediğimiz halde Turkcell faturay dalyfunworld adı altında abonelik ücreti yansıtılmış şikayetçi olacağım sakın paycell kullanmayın..,1,2024-07-06 02:11:55,2024,7
Muq,5,2024-07-06 01:36:47,2024,7
"Üstte görünsün diye 5 yıldız verdim , sakın yüklemeyin paranız çöpe gitmesin başka banka hesabından 100 lira gönderdim hesaba geçmedi ve iade yapılmadı para kayboldu müşteri hizmetlerini aradım konuyla ilgi yardımcı olamayacaklarını dile getirdiler..",5,2024-07-06 00:11:22,2024,7
"Paycell hesabınızdan 5000 küsur TL lik finanscell ödemesi yapılmış diye SMS gönderince yükleyip bakayım dedim, hiçbir emare yok işlemle ilgili Üyeliğimi sonlandır diye seçenek de yok. 5 para etmez saçma sapan bir uygulama Bilgilerinizi verdiginizle kalıyorsunuz",1,2024-07-05 23:51:35,2024,7
Son güncellemelerden ve değişikliklerden sonra uygulama berat bir hal aldı sifre değiştirmek istiyorum şifremi değiştirmem için tekrar şifre istiyor böyle bir saçmalık olabilirmi hemen 3 ve bunun düzelmesini talep ediyorum en kısa sürede bununla ilgili herhangi bir süreç olmazsa 3 adet paycell hesabımı kapatıp siliyorum ve bu durumu yaşayanların da aynı hareketi yapmaya davet ediyorum iyi günler......,2,2024-07-05 21:30:44,2024,7
Nazar değmesin de,5,2024-07-05 18:13:35,2024,7
Sürekli uygulama kendi kendine kapatıyor bi türlü giremedim uygulamaya,1,2024-07-05 17:32:29,2024,7
Çok güzel,5,2024-07-05 16:27:33,2024,7
", Sürekli hata veriyor işlem yapıyoruz işlem yarıda kalıyor uygulama kapanıyor Koskoca Turkcell'e hiç yakışmadı bu",1,2024-07-05 14:24:52,2024,7
Defalarca yazilan sifreyi sistem kabl etmiyor. üç ay sonra bugün hesabıma girmek için parola yenilediğimde eski parolayı kullanmamı istiyor. Aldığım telefonun ilk taksit ödemesini bir hafta Ankara Kızılay da bulunan ödeme noktalarında sistemin çalışmadığı söylendi. Havadan faiz işletildi ve bir ayda iki ödeme yapamadığım için geciklemeli ödeme yapmak durumunda kaldım. Bir daha asla Türkcell aracılığıyla taksitli telefon almam. Alacak olanlara da tavsiye etmem. Muzaffer ESEN,1,2024-07-05 10:52:03,2024,7
İyi ama arkadaş davet ette 2500 puan vermesi güzel değil,5,2024-07-04 20:45:14,2024,7
Paycell temassız kart kullanıyorum her mağazada temessız alışveriş yapıyorum bu uygulama ile tüm ödemeleri yapıyorum Çok iyi bir uygulama,5,2024-07-04 17:17:25,2024,7
Faturana yansit diye bir illet cikarmislar. Butun normal kampanyalarin hepsi faturama yansit adiminda. Ben faturali hatt kullanmiyorum kardesim. Bu neyin dayatmasi?,1,2024-07-04 16:22:16,2024,7
"8 gün arayla hattımdan 2 kere turkcell mobil ödeme kullanım ücreti çekildi. Normalde 3 ayda bir alındığı yazıyordu. Paycell ve turkcell resmen burada tüketiciyi kandırıyor. Kampanyadan kazandığınız avntajları mobil ödeme ücreti, inaktif kart ücreti vs. Gibi gizli ücretlerle sizden geri alıyor",1,2024-07-04 14:27:33,2024,7
Puan paylaşımı yapamıyorum hemen beni uygulamadan atıyor,2,2024-07-04 14:00:33,2024,7
