Yorum,Puan,Tarih,Yıl,Ay
İnsani yormaktan başka hiçbir şeye yaramıyor,1,2024-02-01 20:27:25,2024,2
Bu root meselesini çözün,1,2024-02-01 18:43:41,2024,2
Arkadaşıma davet kodu gönderiyorum Geçersiz diyor yeni kod göndermek istediğimde de zaten Paycelli diyor böyle saçma lık görmedim kimlik doğrulama yapmıyor tamamen kandırma için yapılmış hediye diye verdiği puanlarla alacak bir şey bulamayınca biriksin diye beklerken 10 günde siliyor.,1,2024-02-01 14:50:33,2024,2
"Her işlemde hata veriyor, çok fazla para kesiyor tamamen para tuzağı...",1,2024-02-01 14:34:40,2024,2
Kampanya kosullarina göre işlem yaptık geri iademiz yansımadı mail attık dönüş olmadı. Siparişi iptal ettik para iadesi yapıldı hesap hareketlerinde gözüküyor ama bakiye de gözükmüyor saçma sapan uygulama,1,2024-02-01 12:53:49,2024,2
Merhaba uygulama güzel fakat turktelekom ve vodafone paketleri tele yükleme bölümü eklenmeli sadece turkcell paketleri var Bu büyükbir sorun,3,2024-02-01 12:01:10,2024,2
Hiçbir şey yapılmıyor borsa İstanbul hesabı açmaya çalışıyorum hep hata veriyor birşeyler ters gitti diyor,1,2024-02-01 11:11:00,2024,2
Her perşembe gelince zaten otomatikman 1 puanım eksiliyor,1,2024-02-01 09:42:04,2024,2
Herkesə 300 puan salla kaza veriyor bana ise 100 puan bende 500 puan olmasını istiyorumm .....!,2,2024-02-01 01:30:35,2024,2
Ben kart nereden ekleyeceğim kart ekleyi kaldırdığınız için cüzdanımdan šmdi bilmiyorum yardımcı olurmusunuz,1,2024-01-31 23:25:19,2024,1
Cokiyi,5,2024-01-31 20:32:29,2024,1
Cak iyi,5,2024-01-31 19:46:31,2024,1
Hadi aç oraya,5,2024-01-31 18:29:20,2024,1
Yeter artık hesabı açtım kart ekle diyorum fakat kart eklenmiyo sınır var diyo fakat hiç kart eklemedim bile neyin kafasını yaşıyo bu uygulama?,1,2024-01-31 16:32:23,2024,1
Paycelli 2 senedir kullanıyorum son zamanlarda para yüklemek istediğimde hata veriyor kartımda para olmasına rağmen paycelli kullanamıyorum.,1,2024-01-31 14:33:01,2024,1
Uygulama Sim kartiniz bloke olmuştur şu numarayı arayarak blokeyi kaldırabilirsiniz diyor Numarayı arıyorum bu şifre güncel değildir uygulamaya giderek güncelleyebilirsiniz diyor Kısır bir döngüye girmiş,1,2024-01-31 11:26:45,2024,1
Hiç bir işe yaramaz uygulama 2500 puanım var şifremi giriyorum olmuyor yeni şifre istiyom vermiyor rezalet,1,2024-01-30 22:35:17,2024,1
Cok guzel,1,2024-01-30 18:15:23,2024,1
İnanılmaz kötü bir uygulama bune böyle hesap doğruluyacagim olmuyor kart okutuyorum olmuyor düzeltin içindeki paramı verin yada,1,2024-01-30 17:33:08,2024,1
Çok iyi uygulama tavsiye ederim,5,2024-01-30 17:14:09,2024,1
Ben paycelimi coks seviyorum 5 yıldızı hakediyorsunuz görüşürüzz,5,2024-01-30 15:18:24,2024,1
Kullanamadım daha zamanım yoktu güzel bir uygulama sanki gibi kullanacagım tabikide,4,2024-01-30 13:49:34,2024,1
Bişeyleri eksik yapıyosunuz muhtemelen. Sanal paycell kullanıyorum. Herşey çok normal. Gayet iyi.,5,2024-01-30 13:33:13,2024,1
Çok güzel,5,2024-01-30 12:18:26,2024,1
Paycall son getirdi güncelleme berbat böyle giderse kimse bu uygulama kullanmıycak hesabım giriş yapamıyorum bu ney yardımcı oluyorsunuz bide yardımcı olursaniz çok sevinirim,1,2024-01-30 11:18:01,2024,1
Ya kardeşim durmadan Veli beyanı istiyorsunuz dolduruyoruz hatalı no girdiniz diyor 15 senelik numaram nasıl yanlış,1,2024-01-30 09:57:50,2024,1
İyi pubg mobile üç geliyor siz sevgili geymir arkadaşlarim arkadaşınızı davet edin ve üç kazanın,5,2024-01-30 03:31:21,2024,1
Cidden çok güzel,2,2024-01-29 20:56:49,2024,1
Çok kötü oldu uygulama eskiden çok puan veriyordu şimdi ise yok,1,2024-01-29 16:14:30,2024,1
Harika bir uygulama herkese tavsiye ederim,5,2024-01-29 15:03:41,2024,1
Kartı kullanmama rağmen 1775 tl işlem yapılmış nereye gittiği belli değil sakın kartı alıp uygulamayı yüklemeyin,1,2024-01-29 12:36:17,2024,1
Bu güncellemeden sonra veli beyan mı ne birşey çıkmış benim paycelden 20tl kupon aldım ama kullanamıyorum 18 yaş altında olduğum için bana veli onayını istiyor fakat hat babam ın üzerine aldım buna rağmen 18 yaş altı diyor veli beyan a girdim veli bilgilerini doldurdum sms geldi sms de diyor ki 2255 e KARTONAY 05********10 YAZDIM sonra bir mesaj geldi ve hata verdi bir türlü olmadı lütfen bunu düzeltin onun dışında uygulama iyi.,3,2024-01-29 09:33:50,2024,1
Emtiayı azaltiniz Demem o ki 3.000 çekince geriye 3.375 ödemeyelim geriye,1,2024-01-29 00:29:36,2024,1
İyi çok güzel çok iyi ne diğeceğimi şaşırdım uygulama denmez buna buna banka denir BANKA ALTINI ÇİZİ YORUM BANNKKAAA PAYCEL PARA ÇEK NASIL... ŞEY PAYCELL UYGULAMASI BU YORUMUMA KARŞILIKLI NE DİYECEK BAKAYIM,5,2024-01-29 00:20:38,2024,1
kartım 3D değil nasıl yapabilirim,3,2024-01-28 15:51:48,2024,1
"Rezalet ve güvenilmez bir uygulama, paycell bana özel iban numarasına FAST ile para gönderdim, para kartıma yatmadı üstelik paycell SMS ile para *** numaralı kartınıza aktarılmıştır diye SMS göndermesine rağmen FAST ile paycell karta gönderilen para buhar oldu uçtu sanki 2 gün oldu para ortalarda yok! Normalde anında paycell karta geçmesi gereken para 2 gündür kartıma aktarılmadı dolandırıcı mısınız nesiniz ya paramızı almak için illa ki hukuki yollara mı başvuralım!?",1,2024-01-28 06:46:55,2024,1
Çok süper bir kart öğrenciler için çok kullanışlı👌👌👌👌👌,5,2024-01-28 03:13:44,2024,1
ممتاز,5,2024-01-27 21:18:26,2024,1
Uygulamaya giriş yapamıyorum3 telefondan deniyorum olmuyor çok kötü bir uygulama kullanilmayacaksa neden yapıldı saçma sapan birsey vakit kaybetmeye değmez,1,2024-01-27 20:47:59,2024,1
Bugün hesabımdan çıkan bakiye için 1 saat boyunca uygulamaya giriş yapmaya çalıştım başaramadım. Parola sıfırlama yapıyorum hesap donduruldu diyor. Arıyorum herhangi bloke yok diyor avantajlarından bahsediyor vesselam. Şüpheli işlemlerden bağlanıyorum ordan yine ana menüye sabahtan akşama kadar maval okuyor. Rica etsem adam akıllı irtibata geçebilir misiniz?,1,2024-01-27 18:43:23,2024,1
Güncelleme Gelmeden Önde Güzel Bir Şekilde Fatura Ödemelerini Yapabiliyordum. Şuan 3D Güvenli Ödeme Ekranına Geliyor Başarılı Diyor Ama Siyah Ekran Olarak Duruyor Ve Ödeme Yapılmıyor .,5,2024-01-27 13:10:30,2024,1
Gönderilen linkten şifre oluşturdum tekrar telfon açtım şifre istendi yazdım yanliş şifre deyip bloke edildi .her seferde aynı tekrarimi yaşayacağız.,1,2024-01-27 12:22:39,2024,1
Muktedir,4,2024-01-27 01:26:55,2024,1
Uygulamaya giriş yapamıyorum kullanmadığım e postaya gidiyor şifre e postayı degistremk için bir numara var ama arıyorum ama yardım cı olmuyorlar bu konuda lütfen yardımcı olurmusunuz,1,2024-01-26 23:44:52,2024,1
Ya bu nasıl bir uygulama çok fazla reklam çıkıyor o kadar reklam çıkıyor ki telefonu kırdım sinirden baya kötü,1,2024-01-26 22:54:07,2024,1
Uygulamaniz bir yıldızı bile haketmiyor neden çünkü ben şifremi birden unutum ve şifremi unutuma bastim ve bir numara uzerinden link gönderilecek dedi ve link üzerinden şifremi yeniledim sonra giriş yaptim hayla yanliş dedi saçma sapan yalandan yere yapiyonuz sonra gnç yada hediye havuzundan hep paycell puani vermek için ezê kuzê diyâ tennim kurê kehpe az önce numaram donduruldu kesin çatlat kazanda hep paycell puani vericek çünkü abiminde öyle oldu bak şu uygullamayi adam akilli yapin rezalet💩,1,2024-01-26 22:14:24,2024,1
"Çok saçma 3,4 ay girmedim baktım hesabım dondurulmuş bu ne saçmalık ?",1,2024-01-26 21:50:01,2024,1
Şifremi unuttum diyorum mail gönderip eski şifremi istiyor. Ne saçma bi şey bu,1,2024-01-26 21:30:24,2024,1
Sakin yuklemeyin para tuzagi,1,2024-01-26 14:05:10,2024,1
Vey vey vey vey vey vey namılamı ay ay ayy Babam kryzfan geldi saat 13.05 elif de byrada,5,2024-01-26 13:05:40,2024,1
Mobil ödeme yapamıyorum Sizi Yüce Allah'a havele ettim derhal çıkcam bu lanet operatörden!,1,2024-01-26 11:54:14,2024,1
Mükemmel,5,2024-01-26 05:37:40,2024,1
2 senedir şu salla toplayı yapıyorum daha 100 puandan fazla vermedi,1,2024-01-26 01:16:36,2024,1
"Uygulamaya giremiyorum daha ben,SMS gelmiyor",1,2024-01-26 01:03:01,2024,1
"Eskiden çok severek kullanıyordum fakat bu son güncellemede sürekli paycell yanıt vermiyor diyor hadi onu geçtim kampanyalar çok azaldı sürekli bir şekilde harcama yapmamızı istiyor. Ayrıca puanım olmasına rağmen stokta ürün bulunmuyor diyor, puan süreli zaten belli bir süreye kadar kullanabiliyoruz eski haline getirin lütfen.",1,2024-01-25 23:19:15,2024,1
Allah kahretmesin ya kaç aydlr her ay 500tl telefona yanslyo nedir bu ya iptal ettim halde nasıl olurda benden para kesilir parayl coptenmi topluyoruz insanları ayakta dolandlrlyosunuz,5,2024-01-25 22:48:32,2024,1
Bu nedir ya kardeşim. 1-Puanlar yüksek. 2- her salı verdiğiniz kazımada hediye puan hep 100 değerinde. Hiç 5000 puan verdiğini görmedim bu saçmalık. 3-Demek istediğim ne kadar hediye puan varsa numaraya göre ayarlanmış. 4- açıkcası beğenmiyorum uygulamayı. 5- Bu saçmalıkları düzeltin. 6-hepte 100 puan 500 puan verilmez ayıp ayıp. 7- üstelik puanlarla İstanbul kart yükleme 2.500 puan bu nedir ya.verdiğide 10 TL karşığılığında. gülünç birşey yani gülmemek elde değil 😆😆😁,2,2024-01-25 21:31:24,2024,1
Günlük 1gb hediyenizi aldınızmı diye mesaj geliyor iki gündür hediye falan yok tekrar vadafona geçecem hiç uygun tarifede yok 80 TL'den aşağı uygun paket yok oda 1gb750kd vs milletin alım gücü kalmadı şu salla kazanı biraz hassas yapsanız olmazmı salla salla açılmıyor,1,2024-01-25 21:25:32,2024,1
Puanımi harcamadigim halde harcamış gösteriyor lütfen bunu düzeltin,1,2024-01-25 20:53:29,2024,1
şifremi unuttum giriş yapamıyorum e postadan gobderecez diyor ama herhangi bir gönderme yok lütfen yardimci olunuz,1,2024-01-25 20:09:20,2024,1
Yani bir yıldız çok bile bu uygulamaya. Daha kötüsü yapılana kadar en kötüsü bu.,1,2024-01-25 18:01:39,2024,1
Bu kadar kötü bir uygulama görmedim,1,2024-01-25 17:40:49,2024,1
Kimlik doğrulama adımında en son video çekiminde uygulama kapanıyor,1,2024-01-25 17:03:32,2024,1
"Önceden paycel hedabımdaki parayı banka hesabıma aktarabiliyordum son 3, aydır aktaramıyorum sürekli saçma sapan bilgiler veriyor diyolar ya herşey eskiden güzeldi şuan rezalat müşteri hizmeti diye birşey var ama bu uygulamada ne müşteri desteği ne hizmet tam bir rezalet ya bu sorunları düzeltin yada hep beraber bu uygulamayı silelim kullanmayalım arkadaşlar",1,2024-01-25 16:51:45,2024,1
"PAYE Kart ile olan anlaşmanız rezalet, üye iş yerleri rezalet parayı nakit olarak alamamamız dahada rezalet, ben markette sadece gıda almak zorundamıyım? Arayüz desen berbat zorlaştırılmış gibi. Kısacası bu gidişle ömrünüz pek uzun değil gibi. Bir çok üye işyerini de kaldırdınız, diyecek söz yok umarım şirket sizden vazgeçip nakite geçer.",1,2024-01-25 09:09:56,2024,1
Şifremi unuttum linke tıklıyorum hiç bir şey gelmiyor,1,2024-01-25 02:35:21,2024,1
Yıldıza bile gerek yoktu aslında bilgi sıfır haber vermek sıfır başka bankalara transfer iptal olmuş haber vermek bile yok,1,2024-01-25 02:28:19,2024,1
💯✍️,5,2024-01-25 01:20:35,2024,1
Güzel bir uygulama,5,2024-01-25 00:57:28,2024,1
Rezalet ötesi para yatıyoruz cekemiyoruz geri sakın indirmeyin arkadaşlar,1,2024-01-25 00:31:41,2024,1
hiç sorun olmayan paycell ne zaman karta aktarılabilen bakiye yüklense çalışmıyor asla bakiye yi karta aktaramıyorsun,1,2024-01-25 00:13:11,2024,1
Benimki giriş yapmıyo direk ana ekrana atiyo,1,2024-01-24 23:37:38,2024,1
Çok hata veriyor ve hazır limit de çok az ve keyifleri nasıl isterse öyle belirliyorlar.,2,2024-01-24 18:00:10,2024,1
Arkadaşlar daha avantajlı ve daha net kuralları olan uygulamalar mevcut. Paycell uygulaması bir kampanya yapıyor ama eğer kampanya detayını çok detaylı incelemezseniz aaa ama siz şöyle yapmamışsınız diyerek iadeleri ya da puanları vermiyorlar. Kampanya detaylarında bu kadar fazla Ali Cengiz oyunlarına gerek yok bence. Devamlı böyle mağduriyet oluşturacaksanız yapmayın bu işi. Bu yorumu okuyan kişiler direk Nays uygulamasını tercih edebilir herşey net ve tık diye iadeniz geliyor.,1,2024-01-24 11:39:43,2024,1
İptal ediniz nefret ediyorum,1,2024-01-24 09:39:23,2024,1
Bu uygulama nedense çok kötü ben 13 yaşındayım ve kartı okuyamıyorum dedim aile bayan delinen şey varmış ben annemin kimliği yazdım ama mesaj gelmesi gerekiyordu gelmedi ama 5 saate geldi ben türkcell değilim Vodafoneluyum diğer operatör numarası KARTONAY kendim telefon numara yazıp atıyorum ama mesaj yollanmiyor bu uygulama düzeltin,1,2024-01-24 09:05:23,2024,1
Idare eder,3,2024-01-24 05:32:50,2024,1
ok,5,2024-01-23 23:58:13,2024,1
Ben böyle uygulamanın olm ikide bir reklamı çıkıp duruyo herhangi bir uygulamada değilken,1,2024-01-23 23:56:20,2024,1
Şifremi unuttum paycelle kayıtlı olan hesabim yok telefon numarasına neden kod gelmiyor epostaya gidiyo şifremi alamıyorum hesap dondurulmuştur diyo şifreyi yenile diyorum bende olmayan epostaya kod gidiyor yardımcı olabilir misiniz,5,2024-01-23 22:45:03,2024,1
Ay kız ne yapıyon bana 50 gb atabilirmin 2 saat eglendirim seni ❤❤,4,2024-01-23 22:12:48,2024,1
Bu uygulamayı size tafsiye etmem internet getirmek istiyoruz hep 100 puan veriyor böyle bir uygulama görmedim😡😡,1,2024-01-23 18:01:03,2024,1
Nasıl girilir arkadaşlar soyleyin,5,2024-01-23 16:58:39,2024,1
Çok kötü bir uygulama sakın indirmeyin,1,2024-01-23 12:04:04,2024,1
Limitler çok saçma ve az,1,2024-01-23 11:38:58,2024,1
Bir kere tivibu ödemesi yaptım yaparken kontrol ettim her ay ödeme olmasın diye ama 3 aydır faturaya ödeme yansıyormus. Türk telekomun haberi yok Tivibuyu da kullanmıyorum üstelik. Bu çekilen para nereye ödeniyor acaba ? Ne paycell de ne de Turkcell uygulamalarında bunları kapatma yolu illa müşteri hizmetlerini aramak gerekiyor. Taahhüt için bile uygulama işe yaramıyor bu uygulamalar niye var. Gavuru boykot edelim de yerli firmaların bu guvensizliklerini ne yapacaz ?,1,2024-01-23 01:03:25,2024,1
"Bıktım vallahi bıktım ,kufredecek hale geldim . Bu neya",1,2024-01-23 00:40:34,2024,1
Pubg uc aldım ama nasıl kullanılır hiç bilmiyorum kendisi lütfen yardım edin,1,2024-01-22 18:48:28,2024,1
Ben payccel uygulamsina giremiyorum şifre unutum diyorum benim e posta ma kod geliyor ama yenileme olmuyor lütfen yardımcı olurmusunuz size zahmet,1,2024-01-22 16:36:50,2024,1
uygulama bilgisiyarda açılmıyor lütfen bu sorunu düzeltin yok engellendim yazıyor rezalet,2,2024-01-22 13:14:48,2024,1
Evet çok hoş,5,2024-01-22 12:24:47,2024,1
Kesinlikle memnun dglim Turkcell den geri ödeme paycelle e aktarılmış paramı alamıyorum yazıklar olsun,1,2024-01-22 12:05:33,2024,1
"Sakın kullanmayın alısveris yaparken iyi iade almaya gelince asla bakiyeye geri yansitmiyorlar, 2 aydır mail ustune mail atıyorum dekontlari yolluyorum ama yine iade etmiyorlar, BDDK ya bildiricem artik yapacak birsey kalmadi,",1,2024-01-22 11:11:27,2024,1
Paycell kendini çok bozdu .ilk ciktigi dönem çok güzel bir uygulamaydi şimdi bir yıldız bile hak etmiyor,1,2024-01-22 09:25:58,2024,1
Supet,5,2024-01-22 05:04:48,2024,1
Hesap şifremi unuttuğum için hatali denemeler üzerine hesabım bloke oldu. Numarayı arıyorum fakat bi çözüme ulaşamadım aynı şeyler başa sarıp durdu. Gmaile gelen yenileme de olmuyor şifre istiyor yenilemek için zaten şifrem yok bloke oldu nasıl giriş yapacağım. Gerçekten yardımcı olunmuyor kaç kez aradım müşteri temsilcisine bile bağlanamadım o derece ilgisiz kalındı. Yardımcı olacaksanız dönüşünüzü bekliyorum.,1,2024-01-22 00:35:44,2024,1
Her türlü bilginizin herkesle paylaşıldığı uygulama,1,2024-01-21 21:56:35,2024,1
Kesinlikle bulaşmayın deneme amaçlı 50 TL yükledim geri çekeceğim çekemiyorum para kesiyor asla yüklemelin,1,2024-01-21 21:15:57,2024,1
Yatırım hesapi açılmıyor duzletmesini istiyorum,1,2024-01-21 19:49:57,2024,1
Hesabim donduruldu yetkili kimseye ulaşamıyorum,5,2024-01-21 19:44:50,2024,1
Faturama para yansiti hiçbiriyle ĺ,1,2024-01-21 18:52:31,2024,1
Veli onayı sms gitmiyor!,5,2024-01-21 14:49:19,2024,1
Çok güzel bir uygulama bir sürü kampanya ve indirimler var her konudada yardımcı oluyorlar.,5,2024-01-21 14:15:13,2024,1
Paycel arkadaş davet et puan kazan nasıl oluyor davet kodu nerden çıkıyor?,2,2024-01-21 12:52:05,2024,1
Neden 50 TL üzeri TL yukleyemiyom 200 TL . Yüklendiğinde isleminize devam edemiyoruz diyo bide uyguomadaki 200 TL mi harcayamiyim kartımı playstoreye kaydetigimde isleminize devam ediyoruz yada pakat yüklendiğinde gene aynısı,5,2024-01-21 10:07:28,2024,1
Sakın hazır limit kullanmayın bugun dolandırıcılar adıma bir sanal paycell kart açmışlar ve müşteri hizmetlerini aradım bana 10 tl karşılığında bu kartı bayiden alabileceğmi söyledi 2000 tl hazır limiti bana açtıkları sanal karta aktardım daha sonra görüştüğümde bana sadece sanal kart olarak kullanacağımı söylüyolar hemen gidip savcılığa şikayette bulundum sakın kimse böyle bir hataya düşmesin parayı karta aktardıktan sonra sadece internet alışverişinde kullanabiliyorsunuz çok dikkat edin,1,2024-01-21 01:52:16,2024,1
Cöp uygulama,1,2024-01-20 20:42:11,2024,1
Bence uygulama mükemel muhteşem,5,2024-01-20 17:32:15,2024,1
Sorunlu Aplikasyon Böyle Bir Kurumsal Hizmete Yakışmaz Geri Dönüslere Değervermeyen Kurumlar Çökmeye Mahkum Administrator Advisor #HakanTüre26,1,2024-01-20 15:14:57,2024,1
Hesabıma giremiyorum,1,2024-01-20 12:05:36,2024,1
2500 olan limit kimlik teyit yapıldiktan sonra 1250 TL düşmüş sakamısınız neye göre belirlediniz saçma sapan işlemler yapıyorsunuz silin hesabımı kredi kartı kullanırım daha iyi ..,1,2024-01-20 08:09:31,2024,1
Baya bir geliştirilmiş maşallah çok memnunum,5,2024-01-20 02:04:18,2024,1
Giris bile yapamiyorum paycell amblemiyle basbasa dakikalardir bakisiyoruz,1,2024-01-19 21:11:57,2024,1
Bence hiç kotu değil on numara,5,2024-01-19 16:57:25,2024,1
Allah belanızı versin dakikada 1 kez reklam geliyor,1,2024-01-19 16:08:17,2024,1
Teşekkürler paycell,5,2024-01-19 15:12:55,2024,1
Harika,5,2024-01-19 07:51:17,2024,1
Hattımı Türktelekomdan Turkcell taşıdım paycell hesabım silindi gitti. Siz şimdi böyle bir sisteme nasıl para emanet edersiniz. Müşteri hizmetlerini arıyorum uygulamayı silin yükleyin düzelir diyorlar 😅😅 aç kapa kendine gelir verdikleri destek bu 😅 rezillik diz boyu,1,2024-01-18 21:33:34,2024,1
Merhabalar uygulama ile ilğili bir çok defa sizlere ulaşmak zorunda kalıyoruz. Uygulama da para transferi yaparken sürekli işleminize devam edemiyoruz hatası veriyor. Ayrıca kart ekleme yapmak istediğimiz de özellikle troy kartlar sisteminize eklenmiyor. İBAN numaraları geçersiz olarak gözüküyor diğer bankalarda. Ama malesef bunları çözecek destek olcak adam akıllı birimleriniz yok. İsimli kart başvurusu yaptım 28 talep oldu 8 kart ücüreti ödedim ama malesef onu bile beceremediniz Gönderemediniz,1,2024-01-18 13:46:15,2024,1
"Uygulama son zamanlarda çok bozuldu daha öncesinde kredi kartından %1 işlem ücreti alırken şimdi %3,5 alıyor faturanın yansıtma işlemlerinde %2 işlem ücreti alırken şimdi %8,5 alıyor fatura ödeme işlemleri ücretsiz Kent şimdi 2 liraya yakın ücret alınıyor bir hediye kuponu aldıktan sonra aynı kuponları almak için 30 gün bekleme şartı var bu tür engellerden dolayı artık bu uygulamayı kullanmayacağım",1,2024-01-18 13:34:19,2024,1
Cok saçma bir uygulama nasil olsa turcel zaten ne hayir beklersiniz k8msenin indirmesini tavsiye bille etmem sifre istiyin e postaya gidip baska numaralari aramami istiyorlar,1,2024-01-18 10:40:23,2024,1
Paycell uygulmasi ile yatırım eski sürümü daha iyi di güncelleme den sonra verimli değil,3,2024-01-18 05:36:58,2024,1
Bu parayı ibanıma atamiyacaksam neden veriyorsunuz nerede kullanacak bu parayı lanet olsun pisi pisine faturamı şisiriyorum kullanamıyorum bu parayi,1,2024-01-17 23:18:21,2024,1
Fatura ödenmiyor.Para tramseferi yapilmiyor.Çok kötü...Sim bloke kaldırmaya çalışıyorum müşteri hizmetleri arıyorum muhatap bulamıyorum.Herkese anlattım artık kullanmayacağım.Cok kötü...,1,2024-01-17 22:16:28,2024,1
Çok iyi,5,2024-01-17 20:59:24,2024,1
Bir halta yaradığı yok puan topluyorsun siliniyor resmen dolandırıcılık,1,2024-01-17 20:38:36,2024,1
çok gözel bı uygulam 5 puanı hakediyo,5,2024-01-17 15:07:52,2024,1
İğrenç hesabım dondurulmuş sakın yüklemeyin başınıza bela alırsız,1,2024-01-17 08:39:53,2024,1
Sakın indirmeyin hiç tavsiye etmiyorum hiç bir işinize yaramıyor bom boş uygulama zarar ediyorsunuz,1,2024-01-17 07:34:22,2024,1
Neden payceli yuklemedigim halde sürekli reklam geliyor ya telefonumu kullanamıyorum,1,2024-01-16 22:20:43,2024,1
👍,5,2024-01-16 21:56:23,2024,1
iyi günler Türkcell ailesi bugün paycell e girip fatura ödemek istedim paycell benden faturamı ödemem için benden 200 TL lik fatura için 1.50 TL işlem ücreti taleb edildi bende ödemedim böyle yaparak ödeyecek kimseyi bulamazsınız herşeyden para alır hale geldiniz istanbulkart yüklüyoroz 3.38 TL para istiyorsunuz 3 aylık paycell premium olarak bizden 21.99 TL alıyorsunuz Hepsiburada hepsipay a para yüklüyoruz 6 tl kesiyorsunuz Türkcell e yakışmayan hareketler yapıyorsunuz,1,2024-01-16 21:11:41,2024,1
Hiç beyen 🐈🐈,1,2024-01-16 14:01:18,2024,1
Merhaba faturana yansıt limitini karta aktaramiyorum faturamı bile odeyemedim kapandı telefonum böyle saçmalık olamaz hala çözülmedi sistemde gözüken şey uygulamada olmuyor,1,2024-01-16 00:23:19,2024,1
Çok iyiii,5,2024-01-15 21:58:06,2024,1
"2 yıldır aktif kullanıyorum uygulamayı, hep sorun yaşıyordum! Ama artık paycell'li olmaktan yoruldum bu yüzden papara'yı seçiyorum kusura bakmayın 🖐️",2,2024-01-15 21:11:51,2024,1
bu uygulama 1 yıldızı bile hak etmiyor bence çok kötü bir uygulam bana katılan var mı,1,2024-01-15 20:25:49,2024,1
Paycell den gelen mesaj Colin yapay zeka arkadaşım benim ne halakam olur Colin yapay zeka nedir turkcel musteri hizmetlerini arıyorum bana telefon numarası veriyor bu firma ile görüşün diyor benim bütün bilgilerim turkcell firmasında ben niye bilmediğim firmayı arayıpta bilgi almak için ugrasicam ayrıca paycell musterj temsilcisi niye net bir bilgi vermiyor tamam cekilen bir ödeme olmadığını söylediler fakat Colin yapay zeka nedir benim onayim olmayan birsey için paycelden nie böyle msj geliyor,1,2024-01-15 19:59:09,2024,1
"Ne saçam uygulama böyle, şifremi unuttum diyorum link veriyor verdiği linkte şifremi sıfırlamak için mevcut şifremi istiyor be amk unuttuğum şeyi bilsem neden şifremi unuttum kısmından link isteyeyim",1,2024-01-15 19:55:50,2024,1
Çok güzel uygulama,5,2024-01-15 15:52:35,2024,1
Emtia bölümünden gümüş alış butonu yok hemen düzeltilmeli bide döviz. Hesapları gelmeli,1,2024-01-15 10:52:25,2024,1
Uygulamaya giremiyorum numaramı yazıyorum şifre geliyor şifreyi giriyorum güvenlik nedeni ile oturumunuz sonlandırılmıştır diyor 10tane meil attım ekran fotosu attım 20sefer aradım sonuçlanan hiçbir şey yok 72saat dendi bir hafta oldu ne dönüş yapılıyor nede arıyor lar ilgi alaka sıfır meillere otomatik cevaplar veriyorlar müşteri hizmetleri de otomatik cevaplar veriyorsunuz çok saçma napalm silelim mi bu uygulamayı,1,2024-01-15 07:42:49,2024,1
Kullanmadığım halde telefon numarama hoş geldin mesajları geliyor . Ben kullanmıyorum. SMS doğrulaması istense daha iyi olmaz mı,1,2024-01-14 22:32:34,2024,1
Berbat bi uygulama saçma sapan olmuyor şifre giriş hiçbişey,1,2024-01-14 20:02:08,2024,1
Sim kart blokemin kaşildırılması için 1 aydır uğraştım paycell müşteri hizmetlerinde tanyel bey gi iş bilen çözüm odaklı ve müşteri memnuniyetini ön planda tutan bir personel var ve sorunum nihayet çözüldü teşekkürler,5,2024-01-14 17:51:02,2024,1
İyi,5,2024-01-14 17:28:07,2024,1
Galiba değil kesin amatör bile olmayan yazılımcılar için deney uygulaması. Kendi anlaşmalı bankalarının IBAN numarasını tanıyamıyor. Birde 7/24 anlaşması bankalara para transferi diyorlar. Bakalım daha neler neler göreceğiz...,2,2024-01-14 17:00:45,2024,1
Lanet olsun paycell,5,2024-01-14 14:44:25,2024,1
hiç gereksiz terk etalmayim,1,2024-01-14 14:19:58,2024,1
Karta aktarılabilir limiti kullanmaya çalışırken sürekli mobil ödeme işleminizi gerçeklestiremiyoruz hatası alıyorum ilgilenen de yok çağrı merkezi zaten sıfır bilgiye sahip ilgilenin artık yeter da,2,2024-01-14 12:45:16,2024,1
Silin indirmeyin saçma sapan bir uygulama giriyorum atıyor direk indir meyin,1,2024-01-14 11:20:19,2024,1
"Yeter artık mesaj almak istemiyorum kardeşim ''faturana yansıt bakiyeniz yetersiz"" mesajı almak istemiyorum",1,2024-01-14 10:05:38,2024,1
Aradım kötü muamele gördüm müşteri temsilcisinden şikayetçiyim,5,2024-01-13 23:39:20,2024,1
Hep bir problem çözümsüz hizmet,1,2024-01-13 21:36:56,2024,1
Uygulamanın Allah belasını versin 310 TLem hesapta kaldı bişey demiyorum sizin gibi uygulamalar olduğu sürece Allah belanızı verir inşallah 1 puanı bile hak etmiyorsunuz.,1,2024-01-13 21:18:27,2024,1
Selam paycell yapanlar çok güzel ve efsane bir uygulama çok kişi davet ettim binlerece puan kazandım günlük 1 GB tan tam haftalık 10 GB ta kadar kazandım helal olsun yapanlara ama tek bir sorun var dondurulma sistemi çok zor .ne yaptık ettiysek diğer arkadaşlarımın uygulamalarını açamadik Tabi mecburen bazıları sildi 😔tek önerim dondurulma yı lütfen kaldırın🙃🙃🙃😊😊,5,2024-01-13 18:42:34,2024,1
Arkadaşlar uygulama berbat bas baya vallah ben paycel müşterlerine decem sudur vallah 2021. Gibi yapın sala kazanda 1000. Puvan versin ee herşey ücretsiz olsun ee katlım da 7000 puvan versin bu sizlere decem şu,1,2024-01-13 17:43:24,2024,1
